SITE,evap_anom,midsoil_anom,topsoil_anom,deepsoil_anom,Mean_cattle_density,s0_trend,sd_trend,ss_trend,e0_trend,c3_c4ratio,AHGF_FPC,Dryag_prop,Irriag_prop,racLdry_trend,EVItrend
155,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.240060908,0.06893,0,0,0.004342144,-0.000412775
156,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.250447391,0.127,0,0,-0.365385104,-0.000470652
157,0.028699008,-0.163407927,-0.133357657,0.008470466,4.64475,-0.046032931,-0.113661855,-0.395439016,-0.016550279,0.235656381,0.28755,0,0,-0.022505404,-0.000686848
158,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.250354429,0.127,0,0,-0.448342546,-0.000638079
159,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.250338265,0.127,0,0,-0.448342546,-0.000749696
160,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.250053493,0.127,0,0,-0.219010301,-0.000719302
161,0.030639285,-0.101857917,-0.109331854,0.003126554,1.733985,-0.007907263,-0.210334719,-0.556928757,-0.019470261,0.217185727,0.30463,0,0,-0.195201895,0.000335572
162,0.032801179,-0.164976435,-0.104293917,-0.062295721,3.313585,-0.004440316,-1.01304627,-0.280032351,-0.017768096,0.216098721,0.22266,0,0,0.435881307,-0.000948861
163,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.235332785,0.06562,0,0,NA,0.000147
164,0.031299563,-0.150850423,-0.102556645,-0.015110949,66.9193,0.002995289,-0.419623869,-0.394595292,-0.018697036,0.228506036,0.03523,0,0,NA,-0.000429468
165,0.031299563,-0.150850423,-0.102556645,-0.015110949,66.9193,0.002995289,-0.419623869,-0.394595292,-0.018697036,0.2468407,0.03523,0,0,NA,-0.000329941
166,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.240227108,0.127,0,0,-0.448342546,-0.000241096
167,0.033540975,-0.198811749,-0.104348462,-0.087844305,7.101325,-0.011710507,-0.871497433,-0.559198635,-0.022366269,0.218340054,0.18363,0,0,0.361800996,-0.000446227
168,0.030012499,-0.15649986,-0.109008523,2.83E-05,2.20437,-0.00207128,-0.120043701,-0.419553795,-0.017630534,0.240236597,0.24596,0,0,NA,-1.69E-06
169,0.030012499,-0.15649986,-0.109008523,2.83E-05,2.20437,-0.00207128,-0.120043701,-0.419553795,-0.017630534,0.240259592,0.04162,0,0,NA,-0.000159883
170,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.240207654,0.06562,0,0,NA,-2.08E-06
171,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.228104718,0.02783,0,0,NA,-0.000506364
172,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.228189257,0.03144,0,0,NA,-0.000178725
173,0.028699008,-0.163407927,-0.133357657,0.008470466,4.64475,-0.046032931,-0.113661855,-0.395439016,-0.016550279,0.236987438,0.28755,0,0,0.062518397,0.000598838
174,0.030012499,-0.15649986,-0.109008523,2.83E-05,2.20437,-0.00207128,-0.120043701,-0.419553795,-0.017630534,0.240322196,0.04162,0,0,NA,7.36E-05
175,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.232374204,0.03996,0.048290764,0,0.021135857,-0.00061694
176,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.224385169,0.03996,0.048290764,0,0.155418508,-0.001522176
177,0.030228372,-0.191779399,-0.137970816,0.007386064,3.0343,-0.032572461,-0.182870952,-0.745776079,-0.023360245,0.235673896,0.03996,0.048290764,0,-0.384555813,-0.001069689
178,0.033997775,-0.145025572,-0.099251781,-0.094452604,7.87382,-0.01140091,-0.15154135,-0.241315544,-0.01978892,0.221941651,0.18363,0,0,0.006878383,-0.000594362
179,0.030012499,-0.15649986,-0.109008523,2.83E-05,2.20437,-0.00207128,-0.120043701,-0.419553795,-0.017630534,0.255120902,0.04162,0,0,NA,-0.000234512
180,0.031299563,-0.150850423,-0.102556645,-0.015110949,66.9193,0.002995289,-0.419623869,-0.394595292,-0.018697036,0.235433582,0.10281,0,0,NA,-0.00012652
181,0.0299012,-0.210013012,-0.140154517,0.007130605,4.55879,-0.030183303,-0.246644649,-0.538904407,-0.023334637,0.224295179,0.03996,0.048290764,0,-0.088159572,-0.001632049
182,0.033540975,-0.198811749,-0.104348462,-0.087844305,7.101325,-0.011710507,-0.871497433,-0.559198635,-0.022366269,0.221751178,0.18363,0,0,-0.028660252,0.000143951
183,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.23099043,0.00949,0,0,-0.425922857,-0.000646792
184,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.268996599,0.21149,0,0,-0.168372883,-0.000490554
185,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.224485285,0.03996,0.048290764,0,-0.195952617,-0.001244054
186,0.030118174,-0.190357318,-0.135050965,0.0073204,24.6382,-0.037618176,-0.166083559,-0.772322184,-0.020543721,0.216946618,0.10733,0,0,-0.319368503,-5.06E-05
187,0.03167408,-0.220765616,-0.105691441,-0.009811583,2.147065,-0.009787553,-0.302841097,-0.625261214,-0.015729937,0.25509402,0.04162,0,0,NA,-0.000967552
188,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.23099043,0.2191,0,0,-0.425922857,-0.000646792
189,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.230971036,0.2191,0,0,-0.425922857,-0.000214348
190,0.032801179,-0.164976435,-0.104293917,-0.062295721,3.313585,-0.004440316,-1.01304627,-0.280032351,-0.017768096,0.205668234,0.04091,0,0,0.091303345,-0.000470123
191,0.030228372,-0.191779399,-0.137970816,0.007386064,3.0343,-0.032572461,-0.182870952,-0.745776079,-0.023360245,0.23565988,0.03996,0.048290764,0,0.690821642,-0.001195912
192,0.02961174,-0.1894007,-0.137798215,0.007730165,5.39376,-0.036672657,-0.129676912,-0.688072546,-0.021085379,0.219108418,0.17977,0.045060511,0,0.438267571,-0.001854192
193,0.030012499,-0.15649986,-0.109008523,2.83E-05,2.20437,-0.00207128,-0.120043701,-0.419553795,-0.017630534,0.255122627,0.04162,0,0,NA,-0.000605749
194,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.240263141,0.06562,0,0,NA,-8.90E-05
195,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.23096252,0.2191,0,0,-0.101320543,-0.000292054
196,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.23052793,0.2191,0,0,-0.499321481,-0.000470225
197,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.224568614,0.09142,0,0,-0.205784995,-0.000915569
198,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.224571066,0.06721,0.005359868,0,-0.205784995,-0.001024826
199,0.0299012,-0.210013012,-0.140154517,0.007130605,4.55879,-0.030183303,-0.246644649,-0.538904407,-0.023334637,0.235416018,0.14155,0.005506186,0,0.385851148,-0.000141526
200,0.02961174,-0.1894007,-0.137798215,0.007730165,5.39376,-0.036672657,-0.129676912,-0.688072546,-0.021085379,0.215123603,0.12814,0.09900827,0,0.318952141,-0.000616854
201,0.02961174,-0.1894007,-0.137798215,0.007730165,5.39376,-0.036672657,-0.129676912,-0.688072546,-0.021085379,0.219056414,0.10109,0,0.134767441,-0.199506464,-0.001616991
202,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.272859904,0.04594,0,0,-0.413166867,0.000255264
203,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.230909186,0.2191,0,0,-0.529595098,-9.80E-05
204,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.269029797,0.21149,0,0,0.016307906,-0.000432665
205,0.030639285,-0.101857917,-0.109331854,0.003126554,1.733985,-0.007907263,-0.210334719,-0.556928757,-0.019470261,0.205467079,0.34132,0,0,0.117698289,-0.000518916
206,0.032801179,-0.164976435,-0.104293917,-0.062295721,3.313585,-0.004440316,-1.01304627,-0.280032351,-0.017768096,0.212990407,0.19838,0,0,0.402446167,-0.000361816
207,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.22425643,0.09142,0,0,-0.009798636,-0.000904381
208,0.030228372,-0.191779399,-0.137970816,0.007386064,3.0343,-0.032572461,-0.182870952,-0.745776079,-0.023360245,0.222658832,0.03996,0.048290764,0,0.427630771,-0.00091726
209,0.02961174,-0.1894007,-0.137798215,0.007730165,5.39376,-0.036672657,-0.129676912,-0.688072546,-0.021085379,0.219008729,0.14341,0,0,-0.166700681,-0.001229977
210,0.02961174,-0.1894007,-0.137798215,0.007730165,5.39376,-0.036672657,-0.129676912,-0.688072546,-0.021085379,0.218963059,0.14341,0,0,-0.166700681,-0.001368555
211,0.030118174,-0.190357318,-0.135050965,0.0073204,24.6382,-0.037618176,-0.166083559,-0.772322184,-0.020543721,0.219231607,0.11835,0,0.23835746,-0.343492146,-0.000567815
212,0.030118174,-0.190357318,-0.135050965,0.0073204,24.6382,-0.037618176,-0.166083559,-0.772322184,-0.020543721,0.216926622,0.08228,0,0,-0.209615849,2.05E-05
213,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.240285765,0.06562,0,0,NA,-0.000181111
214,0.032801179,-0.164976435,-0.104293917,-0.062295721,3.313585,-0.004440316,-1.01304627,-0.280032351,-0.017768096,0.212958648,0.04091,0,0,-0.110773606,-0.000425461
215,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.231758551,0.03996,0.048290764,0,-0.507541221,-0.000427353
216,0.028434859,-0.190518019,-0.139473124,0.008264257,1.24483,-0.038484468,-0.17856782,-0.68941055,-0.02208675,0.224647496,0.09142,0,0,-0.096548423,-0.000607211
217,0.030796712,-0.17525076,-0.115446834,-0.079651492,1.662455,-0.011846784,-0.405062792,-0.277336106,-0.024498417,0.210524745,0.09449,0.150429179,0,-0.484592582,-0.000500786
218,0.031886227,-0.152283348,-0.107409444,-0.001209494,10.7941,-0.001733622,-0.153808442,-0.364013522,-0.025809149,0.230976335,0.08069,0,0,0.234153999,-0.000216596
219,0.032147065,-0.171106682,-0.099749413,-0.033655488,40.6103,-0.000433172,-1.061864331,-0.599220843,-0.016814729,0.268825812,0.21149,0,0,-0.57295633,0.000104152
220,0.032801179,-0.164976435,-0.104293917,-0.062295721,3.313585,-0.004440316,-1.01304627,-0.280032351,-0.017768096,0.212953378,0.04091,0,0,0.106113206,-0.000265792
221,0.02961174,-0.1894007,-0.137798215,0.007730165,5.39376,-0.036672657,-0.129676912,-0.688072546,-0.021085379,0.218863916,0.14341,0,0,0.32483912,0.00029956
222,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.228132934,0.02783,0,0,NA,-0.000129077
223,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.228126716,0.02783,0,0,NA,0.000125441
224,0.0299012,-0.210013012,-0.140154517,0.007130605,4.55879,-0.030183303,-0.246644649,-0.538904407,-0.023334637,0.224433216,0.06721,0.005359868,0,-0.08820645,-0.000923105
225,0.030796712,-0.17525076,-0.115446834,-0.079651492,1.662455,-0.011846784,-0.405062792,-0.277336106,-0.024498417,0.222625431,0.09449,0.150429179,0,0.15109671,-0.001717755
226,0.030796712,-0.17525076,-0.115446834,-0.079651492,1.662455,-0.011846784,-0.405062792,-0.277336106,-0.024498417,0.210473585,0.09449,0.150429179,0,-0.241853288,-0.001589604
227,0.030118174,-0.190357318,-0.135050965,0.0073204,24.6382,-0.037618176,-0.166083559,-0.772322184,-0.020543721,0.219179175,0.11835,0,0.23835746,-0.221699531,-0.000686391
228,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.2403114,0.02729,0,0,NA,-0.00029766
229,0.030012061,-0.156921968,-0.103824786,-0.013070236,9.3622,-0.000802661,-0.317339258,-0.436878298,-0.017481117,0.228069811,0.02783,0,0,NA,-0.000104288
230,0.031299563,-0.150850423,-0.102556645,-0.015110949,66.9193,0.002995289,-0.419623869,-0.394595292,-0.018697036,0.235393957,0.0763,0,0,NA,-0.000167518
231,0.030796712,-0.17525076,-0.115446834,-0.079651492,1.662455,-0.011846784,-0.405062792,-0.277336106,-0.024498417,0.210446505,0.09449,0.150429179,0,-0.417416358,-0.001408929
232,0.033540975,-0.198811749,-0.104348462,-0.087844305,7.101325,-0.011710507,-0.871497433,-0.559198635,-0.022366269,0.221582948,0.2396,0,0,0.455168237,0.000311732
233,0.031299563,-0.150850423,-0.102556645,-0.015110949,66.9193,0.002995289,-0.419623869,-0.394595292,-0.018697036,0.22817693,0.0113,0,0,NA,-3.02E-05
234,0.031299563,-0.150850423,-0.102556645,-0.015110949,66.9193,0.002995289,-0.419623869,-0.394595292,-0.018697036,0.235461509,0.08001,0,0,NA,-0.000610752
235,0.0299012,-0.210013012,-0.140154517,0.007130605,4.55879,-0.030183303,-0.246644649,-0.538904407,-0.023334637,0.235802901,0.06721,0.005359868,0,0.386939231,-0.000202916
236,0.029931908,-0.162361364,-0.109739625,-0.010684097,9.3622,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.240375146,0.0964,0,0,NA,2.11E-05
237,0.030039452,-0.096223852,-0.106816926,-0.009126375,66.9193,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.235429286,0.0763,0,0,NA,-0.000357451
238,0.030592188,-0.233200753,-0.132072507,-0.012344633,4.55879,-0.021633562,-0.621460029,-0.489427926,-0.025194078,0.235646226,0.14155,0.005506186,0,0.385818987,-0.000518422
239,0.029073183,-0.207364538,-0.125127143,0.000304395,9.445495,-0.03723661,-0.292560344,-0.544285292,-0.017600143,0.237491162,0.10178,0,0,0.176172823,-0.00083089
240,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.240321644,0.0964,0,0,NA,-0.000706031
241,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.235440457,0.0763,0,0,NA,-0.000157691
242,0.029402776,-0.120447506,-0.112580962,0.000977347,79.29625,-0.007234439,-0.26748456,-0.36633713,-0.018513712,0.205656949,0.0801,0,0,-0.025693286,-0.000884366
243,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.205637436,0.10225,0,0,0.033633139,-0.000503184
244,0.030406584,-0.223526168,-0.13173178,-0.009257809,10.8206,-0.027238559,-0.386917882,-0.55910146,-0.020716774,0.216721923,0.24426,0,0,-0.026515594,-0.000252887
245,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.228124318,0.0113,0,0,NA,-0.000264567
246,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.235450812,0.0763,0,0,NA,-0.000123243
247,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.235450812,0.0763,0,0,NA,-7.01E-05
248,0.031272174,-0.224455585,-0.123086496,-0.038662355,15.86095,-0.010738885,-0.585328687,-0.490159732,-0.024277593,0.22271777,0.02559,0.010024876,0,0.0257545,-0.001278029
249,0.030151369,-0.201299268,-0.134880792,-0.014281773,27.3248,-0.024973062,-0.246407369,-0.341395682,-0.019901396,0.219284127,0.09144,0,0,-0.143568362,-0.00044178
250,0.030406584,-0.223526168,-0.13173178,-0.009257809,10.8206,-0.027238559,-0.386917882,-0.55910146,-0.020716774,0.217153686,0.24426,0,0,-0.097810824,-0.000652052
251,0.030406584,-0.223526168,-0.13173178,-0.009257809,10.8206,-0.027238559,-0.386917882,-0.55910146,-0.020716774,0.217175389,0.12598,0,0,-0.09662199,-0.000867737
252,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.240287674,0.0596,0,0,NA,-0.001006823
253,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.228160624,0.009,0,0,NA,0.000381136
254,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.235503651,0.06948,0,0,NA,-0.000361115
255,0.031381765,-0.120874875,-0.096041664,-0.053720634,9.55913,0.001150772,-0.674982892,-0.287506199,-0.020146513,0.235442836,0.06948,0,0,NA,-0.00047343
256,0.032309248,-0.12488557,-0.097423738,-0.052512773,15.87225,0.002186431,-0.780723183,-0.35437902,-0.021389535,0.231072806,0.12392,0,0,0.26796803,-0.000417057
257,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.205652605,0.05351,0,0,0.108252334,-0.000627067
258,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.212937993,0.06741,0,0,0.217024523,-0.000967268
259,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.212963199,0.06741,0,0,0.217024523,-0.000506451
260,0.027565185,-0.190865969,-0.154645239,0.008399901,23.0959,-0.046437241,-0.12353313,-0.450932526,-0.023688111,0.224642883,0.09142,0,0,0.091251873,-0.000757046
261,0.031272174,-0.224455585,-0.123086496,-0.038662355,15.86095,-0.010738885,-0.585328687,-0.490159732,-0.024277593,0.222686591,0.02559,0.010024876,0,-0.147504118,-0.001006715
262,0.032309248,-0.12488557,-0.097423738,-0.052512773,15.87225,0.002186431,-0.780723183,-0.35437902,-0.021389535,0.231093491,0.12392,0,0,0.360208062,-0.000352021
263,0.029402776,-0.120447506,-0.112580962,0.000977347,79.29625,-0.007234439,-0.26748456,-0.36633713,-0.018513712,0.205649343,0.03429,0,0,-0.378715473,-0.00093514
264,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.205628722,0.0801,0,0,-0.117464039,-0.000558913
265,0.030151369,-0.201299268,-0.134880792,-0.014281773,27.3248,-0.024973062,-0.246407369,-0.341395682,-0.019901396,0.21877876,0.15261,0,0,0.097380707,1.64E-05
266,0.029073183,-0.207364538,-0.125127143,0.000304395,3.47614,-0.03723661,-0.292560344,-0.544285292,-0.017600143,0.227868435,0.10178,0,0,-0.19517784,-0.00065673
267,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.228231511,0.01998,0,0,NA,-0.000677128
268,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.228175648,0.01998,0,0,NA,-0.000333727
269,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.228151169,0.01998,0,0,NA,-0.000235808
270,0.032309248,-0.12488557,-0.097423738,-0.052512773,15.87225,0.002186431,-0.780723183,-0.35437902,-0.021389535,0.231120252,0.09679,0,0,-0.153234289,-0.000473161
271,0.032309248,-0.12488557,-0.097423738,-0.052512773,15.87225,0.002186431,-0.780723183,-0.35437902,-0.021389535,0.231080104,0.12392,0,0,-0.063808529,-0.000352021
272,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.205622439,0.05351,0,0,0.149398046,-0.00071409
273,0.031732556,-0.126398437,-0.111113362,-0.01279276,74.8323,-0.005395892,-0.399593575,-0.270223845,-0.019629569,0.212870573,0.06741,0,0,-0.226981079,-0.001100133
274,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.228177978,0.01998,0,0,NA,9.88E-05
275,0.029931908,-0.162361364,-0.109739625,-0.010684097,25.91855,-0.007795912,-0.189624837,-0.350521498,-0.021198561,0.228162279,0.01998,0,0,NA,-0.000580189
276,0.030039452,-0.096223852,-0.106816926,-0.009126375,9.206485,-0.001807746,-0.211647788,-0.322468851,-0.022352754,0.235418682,0.06948,0,0,NA,-0.000215683
277,0.031381765,-0.120874875,-0.096041664,-0.053720634,9.55913,0.001150772,-0.674982892,-0.287506199,-0.020146513,0.235503012,0.04167,0,0,0.397463384,-0.000368064
278,0.032309248,-0.12488557,-0.097423738,-0.052512773,15.87225,0.002186431,-0.780723183,-0.35437902,-0.021389535,0.231082021,0.09679,0,0,0.109839036,-0.000109132
